LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message,isMalicious
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184444,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184445,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184446,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184447,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184448,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184449,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184450,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184451,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184452,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184453,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184454,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184455,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184456,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184457,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184458,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184459,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184460,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184461,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184462,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184463,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184464,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184465,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184466,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184467,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184468,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184469,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184470,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184471,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184472,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184473,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184474,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184475,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184476,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:05,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,184477,A process has exited.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184478,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184479,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184480,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184481,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184482,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184483,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184484,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184485,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184486,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184487,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184488,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184489,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184490,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184491,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184492,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184493,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184494,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184495,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184496,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184497,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184498,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184499,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184500,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184501,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184502,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184503,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184504,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184505,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184506,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184507,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184508,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184509,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184510,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184511,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184512,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184513,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184514,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184515,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184516,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184517,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:08,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184518,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:08,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184519,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:08,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184520,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:08,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184521,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:08,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184522,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:08,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184523,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:08,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184524,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:08,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184525,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:08,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184526,The Windows Filtering Platform has blocked a packet.,Yes
